nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Wołosań;Pasmo Wołosania i Chryszczatej (Wysoki Dział) Bieszczady {Bieszczady Zachodnie} [Bieszczady Wysokie] Besidy Lesiste {Beskidy Wschodnie};;Wołosań, Polska;https://www.google.com/maps/place/?q=place_id:ChIJnz_eWkr_O0cR1qweXMUxlxw;49.2395972,22.2498679
Wielka Rawka;Pasmo Graniczne Bieszczady {Bieszczady Zachodnie} [Bieszczady Wysokie] Besidy Lesiste {Beskidy Wschodnie};;Wielka Rawka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJBxN9F4hfOUcRWOKV-T3i9Fg;49.0983111,22.5785968
Tarnica;Pasmo Połonin Bieszczady {Bieszczady Zachodnie} [Bieszczady Wysokie] Besidy Lesiste {Beskidy Wschodnie};;Tarnica, Polska;https://www.google.com/maps/place/?q=place_id:ChIJp1WfalTfO0cRR3-5o_6_RDQ;49.0745547,22.7262497
Wysoka Kopa;Grzbiet Wysoki Góry Izerskie Sudety Zachodnie;;Wysoka Kopa, 58-580 Szklarska Poręba, Polska;https://www.google.com/maps/place/?q=place_id:ChIJA4OCoDXQDkcRWLe1U1noiIE;50.84999999999999,15.4194444
Śnieżka;Czarny Grzbiet {Główny Grzbiet} Karkonosze Sudety Zachodnie;;PPRX+5C, Karpacz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQXUQaG3pDkcRaLDoKaJ3AEc;50.7404375,15.7485625
Skalny Stół;Kowarski Grzbiet {Główny Grzbiet} Karkonosze Sudety Zachodnie;;Skalny Stół, Karpacz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJK2Do5TnvDkcRMJIIZxvRqeQ;50.7526386,15.7914632
Łysocina;Lasocki Grzbiet {Grzbiety Południowe} Karkonosze Sudety Zachodnie;;Grzbiet Lasocki, 542 21 Malá Úpa-Pec pod Sněžkou 1, Czechy;https://www.google.com/maps/place/?q=place_id:ChIJsfBPCRTvDkcRFHXPV5rl5J8;50.7472138,15.8200949
Okole;Grzbiet Północny {Grzbiet Zachodni} Góry Kaczawskie Sudety Zachodnie;;Okole, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ73OjUJkfD0cR-cBg6wR4XL0;50.9806955,15.8178717
Maślak - Folwarczna;Grzbiet Południowy {Grzbiet Zachodni} Góry Kaczawskie Sudety Zachodnie;;59-550 Wojcieszów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ7VIlCYUdD0cRbpJQKXKGAtY;50.9352263,15.9400248
Baraniec;Grzbiet Południowy {Grzbiet Zachodni} Góry Kaczawskie Sudety Zachodnie;;Baraniec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ8STnbgQeD0cRfI741oLdmmM;50.9409334,15.8841637
Skopiec;Grzbiet Południowy {Grzbiet Zachodni} Góry Kaczawskie Sudety Zachodnie;;Skopiec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQcGNnQUeD0cR3J9GA9-7xSs;50.9444098,15.8849806
Poręba;Grzbiet Wschodni Góry Kaczawskie Sudety Zachodnie;;Poręba, 58-410, Polska;https://www.google.com/maps/place/?q=place_id:ChIJB6PgL239DkcRT4AoNewfNxA;50.8930555,16.0333333
Krzyżna Góra;Góry Sokole Rudawy Janowickie Sudety Zachodnie;;Krzyżna Góra, Polska;https://www.google.com/maps/place/?q=place_id:ChIJT5Uohe_jDkcRlKPoIJZSUhc;50.8641731,15.8682382
Skalnik;Rudawy Janowickie Sudety Zachodnie;;Czarnów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJM7RItuLkDkcRk93R1a07i58;50.8084848,15.8999838
Trójgarb;Masyw Trójgarbu i Krąglaka Góry Wałbrzyskie Sudety Środkowe;;Trójgarb, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6ygUtkv_DkcRH2-MZx0H6Oc;50.8138888,16.1638888
Chełmiec;Masyw Chełmca Góry Wałbrzyskie Sudety Środkowe;;Chełmiec, Szczawno-Zdrój, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ75Ou1z9WDkcRh4nYU3vLLws;50.77972219999999,16.2119445
Borowa;Rybnicki Grzbiet Góry Wałbrzyskie Sudety Środkowe;;58-330 Jedlina-Zdrój, Polska;https://www.google.com/maps/place/?q=place_id:ChIJTeNDYZJQDkcR08nqYIAzaEE;50.7229323,16.3045729
Waligóra;Góry Suche Góry Kamienne Sudety Środkowe;;Waligóra, Polska;https://www.google.com/maps/place/?q=place_id:ChIJYwMckkRaDkcRW4m06IOAHIw;50.6807508,16.2780768
Lesista Wielka;Masyw Dzikowca i Lesistej Wielkiej Góry Kamienne Sudety Środkowe;;Lesista Wielka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJhRMJhctZDkcR1lygpj0Ih1Y;50.7041666,16.1916666
Szeroka;Góry Krucze Góry Kamienne Sudety Środkowe;;Szeroka, Lubawka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJv5baHLD2DkcRvpnluy4VzsI;50.6735633,15.9989262
Jański Wierch;Góry Jastrzębie Sudety Środkowe;;Jański Wierch, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ9bEiTvD0DkcRGObZqZzCZ_w;50.6125,15.9916666
Róg;Zawory Góry Stołowe Sudety Środkowe;;Róg, Polska;https://www.google.com/maps/place/?q=place_id:ChIJs177UCH2DkcRitkxc1dkYkk;50.67444219999999,16.1009623
Szczeliniec Wielki;Góry Stołowe Sudety Środkowe;;Szczeliniec Wielki, Polska;https://www.google.com/maps/place/?q=place_id:ChIJg0PminZpDkcRa_eM3JuyqDk;50.4841175,16.343397
Orlica;Góry Orlickie Góry Orlickie i Bystrzyckie Sudety Środkowe;;Góry Orlickie, 517 61 Říčky v Orlických horách-Rokytnice v Orlických horách, Czechy;https://www.google.com/maps/place/?q=place_id:ChIJt6QHKRsJDkcR7wjEqjmYHWU;50.22,16.5
Jagodna pn.;Góry Bystrzyckie Góry Orlickie i Bystrzyckie Sudety Środkowe;;Jagodna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJNWcWIPEFDkcRKgRh4cXYT1c;50.2527777,16.5666666
Jagodna;Góry Bystrzyckie Góry Orlickie i Bystrzyckie Sudety Środkowe;;Jagodna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJNWcWIPEFDkcRKgRh4cXYT1c;50.2527777,16.5666666
Włodarz;Masyw Włodarza Góry Sowie Sudety Środkowe;;Włodarz, Głuszyca, Polska;https://www.google.com/maps/place/?q=place_id:ChIJA0LAI49PDkcR5m2EBiDgvCY;50.6958266,16.4100913
Wielka Sowa;Góry Sowie Sudety Środkowe;;Wielka Sowa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ7-GUWapIDkcRm9X4qKy4sg0;50.68034489999999,16.4854977
Szeroka Góra;Grzbiet Wschodni Góry Bardzkie Sudety Środkowe;;Szeroka Góra, Polska;https://www.google.com/maps/place/?q=place_id:ChIJgzvLMm8YDkcR86jbg3q69ro;50.4523129,16.7572355
Kłodzka Góra;Grzbiet Wschodni Góry Bardzkie Sudety Środkowe;;Kłodzka Góra, Polska;https://www.google.com/maps/place/?q=place_id:ChIJj70VQmkYDkcRq9iOR1_b2z8;50.45165249999999,16.7532116
Kowadło;Góry Złote Góry Złote i Bialskie Sudety Wschodnie;;Polska;https://www.google.com/maps/place/?q=place_id:ChIJj3-87c3kEUcRAguP2uhu7hQ;50.2643267,17.0131814
Postawna;Góry Bialskie Góry Złote i Bialskie Sudety Wschodnie;;Góry Bialskie, Polska;https://www.google.com/maps/place/?q=place_id:ChIJsUZFoF77EUcRQHGKTPnzRDU;50.25000000000001,16.9666667
Suchoń;Krowiarki Masyw Śnieżnika Sudety Wschodnie;;Suchoń, Polska;https://www.google.com/maps/place/?q=place_id:ChIJJy5ySRgDDkcRVfjWE5JXaKw;50.27222219999999,16.7749999
Śnieżnik;Masyw Śnieżnika Sudety Wschodnie;;Sudety Wschodnie, Polska;https://www.google.com/maps/place/?q=place_id:ChIJAxnOLMP9EUcRe2S5iIB4dFI;50.2118153,16.8489913
Biskupia Kopa;Masyw Biskupiej Kopy Góry Opawskie Sudety Wschodnie;;Biskupia Kopa, 793 76 Zlaté Hory v Jeseníkách, Czechy;https://www.google.com/maps/place/?q=place_id:ChIJiYBKksWTEUcRs9jxnL7nI9Y;50.2566847,17.4287677
Ślęża;Masyw Ślęży Przedgórze Sudeckie;;55-050 Sobótka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJm_e8lYO1D0cRoeYDJ2T6PKo;50.86381429999999,16.7073299
Łysica;Łysogóry (Pasmo Łysogórskie) {Pasmo Świętokrzyskie} Góry Świętokrzyskie Wyżyna Kielecka;;Łysogóry, Polska;https://www.google.com/maps/place/?q=place_id:ChIJyZ0OZtMeGEcRoS5OrfUWp8w;50.8833333,20.95
