nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Łowczówek 15 km na południe od Tarnowa, cmentarz legionistów polskich;Województwo małopolskie;;;NOT_FOUND;
Łużna wzgórze Pustki 10 km na północny zachód od Gorlic cmentarz wojenny nr 123 I wojna światowa + polscy żołnierze.;Województwo małopolskie;;38-322 Łużna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJVzYjZkLAPUcROgVKldI74mI;49.71774869999999,21.0630998
Marcinkowice 10 km na północ od Nowego Sącza cmentarz legionistów.;Województwo małopolskie;;Marcinkowice 341, 33-393 Marcinkowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJnwcxTafxPUcRpcD4Jq5T9H0;49.6621301,20.6454613
Nowy Sącz cmentarz ul. Rejtana kwatery z I wojny światowej i legionistów.;Województwo małopolskie;;Tadeusza Rejtana 16, 33-300 Nowy Sącz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJg7OyczjlPUcRYb7BsDcRac0;49.6171085,20.7051575
Stróża 15 km na zachód od Limanowej. Była tu Oficerska Szkoła Strzelecka, obecnie szkoła podstawowa, jednym z wykładowców był Józef Piłsudski;Województwo małopolskie;;34-625 Stróża, Polska;https://www.google.com/maps/place/?q=place_id:ChIJyZhU8jUQFkcRTuTsW5cXsvA;49.7502218,20.2129416
Tarnów Al. MB Fatimskiej pomnik 5 Pułku Strzelców Konnych.;Województwo małopolskie;;Wałowa 100, 33-100 Tarnów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJb6eeZ1WDPUcRboafuNG-6Ns;50.0132285,20.9908949
Zakopane ul. Nowotarska cmentarz skała tatrzańska z krzyżem i orłem legionowym, na skale napis „Poległym Legionistom Cześć 1914 – 1918”.;Województwo małopolskie;;Nowotarska 37C, 34-500 Zakopane, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ7ZT3kY_yFUcRXRXMP6l4x8o;49.3005906,19.9540063
Białobrzegi k/Nieporętu, w 1931r. odsłonięto pomnik, zniszczony, odsłonięty ponownie w czerwcu 2004 r. - napis „Niezłomnym żołnierzom Józefa Piłsudskiego, oficerom Legionów więzionym w Beniaminowie w roku 1917 za odmowę przysięgi Niemcom -1931 Białobrzegi 2002”;Województwo małopolskie;;Aleja Wojska Polskiego, 05-126 Białobrzegi, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ5yp-AzDHHkcRHioXBens5eE;52.4418707,21.0529643
Grabów n/Pilicą 5 km na południe od Warki - cmentarz wojenny z I wojny światowej i obelisk 1918 – 20r. - Kopiec Piłsudskiego;Województwo małopolskie;;;NOT_FOUND;
Kobyłka ul. Marmo Franciszka cmentarz grzebalny pomnik na grobach żołnierzy polskich poległych w sierpniu 1920r.;Województwo małopolskie;;;NOT_FOUND;
Modlin cmentarz forteczny twierdzy Modlin, wspólna mogiła z obeliskiem, na którym napis 1914 – 1920;Województwo małopolskie;;;NOT_FOUND;
Nasielsk na cmentarzu bratnia mogiła 60 żołnierzy poległych 15. 08. 1920r.;Województwo małopolskie;;Cmentarna, 05-190 Nasielsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJoVgNPHOYHkcRQ6MgJwJyfmo;52.5958069,20.8036307
Nieporęt na południe od Nieporętu przy drodze nr 631 - pomnik żołnierzy 28 Pułku Strzelców Kaniowskich;Województwo małopolskie;;;NOT_FOUND;
Ossów k/Wołomina - cmentarz i kaplica;Województwo małopolskie;;Unnamed Road, 05-220 Zielonka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJuz3WEdXRHkcR9imf2mlY310;52.3048663,21.2213398
Ossów /posesja nr 50/ - obelisk ks. Ignacego Skorupki;Województwo małopolskie;;Krzyż 02, 05-230 Ossów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJs9rMxQ3RHkcR17bSsPRLxug;52.31002119999999,21.2343393
Ostrów Mazowiecka ul. Tadeusza Kościuszki 34 przy kościele parafialnym - dąb Wolności posadzony w 1919 r., w pobliżu obelisk Wolności.;Województwo małopolskie;;;NOT_FOUND;
Płock na zapleczu dworca kolejowego kopiec poległych harcerzy w 1920r.;Województwo małopolskie;;Targowa, 09-402 Płock, Polska;https://www.google.com/maps/place/?q=place_id:ChIJDeG-YoZwHEcRdVcIxMm1mp4;52.55491019999999,19.709302
Płock ul. Norbertańska - cmentarz garnizonowy kwatery poległych w obronie Płocka w 1920r.;Województwo małopolskie;;Norbertańska, 09-402 Płock, Polska;https://www.google.com/maps/place/?q=place_id:ChIJbYQslr5wHEcRiyFMUWMmDS4;52.5342975,19.7081608
Pułtusk ul. T. Kościuszki 133 - cmentarz grzebalny kopiec na grobach żołnierzy polskich poległych pod Pułtuskiem w 1920r.;Województwo małopolskie;;Tadeusza Kościuszki 133, 06-100 Pułtusk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJiZW7Hv-NHkcRXZphczyy08U;52.7148254,21.082846
Radzymin ul. Jana Pawła II 64 /2 km od centrum/ - cmentarz poległych w 1920r.;Województwo małopolskie;;aleja Jana Pawła II 64, 05-250 Radzymin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJdVGL1VvEHkcR5-Km4wCPBV8;52.4003521,21.1695384
Rybno 10 km na zachód od Sochaczewa - pomnik poległych w 1918 – 20.;Województwo małopolskie;;;NOT_FOUND;
Serpelice 15 km na północny zachód od Janowa Podlaskiego przy głównej drodze - pomnik z 1928r. zbudowany z głazów, jest to budowla upamiętniająca odzyskanie niepodległości.;Województwo małopolskie;;;NOT_FOUND;
Siedlce Plac Wolności - pomnik Wolności odsłonięty 15.11.1933r., wysadzony przez Niemców w 1941r., odbudowany i ponownie odsłonięty 11.11.2010r.;Województwo małopolskie;;plac Wolności, 08-119 Siedlce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ1zm0GKlbH0cRzmk-fdSf49M;52.1803255,22.2784187
Sulejówek 15 km na wschód od Warszawy ul. Oleandrów 3 - muzeum J. Piłsudskiego;Województwo małopolskie;;al. Marsz. Józefa Piłsudskiego 29, 05-070 Sulejówek, Polska;https://www.google.com/maps/place/?q=place_id:ChIJNemsETTXHkcRMWpp8VI4w5Y;52.24676609999999,21.266102
Warszawa ul. Długa 13/15 - katedra polowa Wojska Polskiego;Województwo małopolskie;;Długa 13/15, 00-238 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ-wdpW2XMHkcRCoEcpGQ3_Uo;52.2489255,21.0068309
Warszawa ul. Floriańska 3 /Praga Północ/ - pomnik Ignacego Skorupki przed katedrą praską, stąd 16 batalion 236 pp. Armii Ochotniczej /młodzież akademicka i gimnazjalna/ wyruszył do walki pod Ossowem.;Województwo małopolskie;;plac Weteranów 1863 Roku, Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ58c2dUHMHkcRn0A0d3w93ko;52.25214399999999,21.0300905
Warszawa cmentarz wojskowy ul. Powązkowska 43/45 pomnik;Województwo małopolskie;;Powązkowska 43/45, 01-797 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ0XNtRaPLHkcRXqSfvLf4ezk;52.2585454,20.9535878
Warszawa Al. Solidarności 62 Muzeum Niepodległości;Województwo małopolskie;;Al. Solidarności 62, 00-240 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ705svGTMHkcRiL1PdybCAms;52.2454139,21.0041771
Warszawa Warszawa Al. Jerozolimskie 3 Muzeum Wojska Polskiego;Województwo małopolskie;;Cytadela Warszawska - Plac Gwardii Pieszej Koronnej - Pawilon Południowy, Dymińska 13, 01-519 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJK6UEcvfMHkcRGDePQvvQqow;52.2639078,20.9997228
Warszawa Plac Marszałka Józefa Piłsudskiego - Grób Nieznanego Żołnierza;Województwo małopolskie;;plac Marszałka Józefa Piłsudskiego 1-3, 00-078 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJu_KNI2HMHkcRV73k56s6qh4;52.2409499,21.0112962
Ząbki cmentarz parafialny ul. Piłsudskiego - pomnik i kwatera poległych w 1920r.;Województwo małopolskie;;Piłsudskiego, 05-093 Ząbki, Polska;https://www.google.com/maps/place/?q=place_id:ChIJF_kV1jDOHkcR0-bRfiLmXO8;52.2810249,21.1146841
Żytkowice 7 km na wschód od Pionek gmina Garbatka – Letnisko 400m na zachód od stacji kolejowej Żytkowice - cmentarz mauzoleum.;Województwo małopolskie;;;NOT_FOUND;
Białystok dzielnica Zwierzyniec ul. 11 listopada - cmentarz wojskowy kwatera poległych żołnierzy WP z pomnikiem wystawionym w 1931r.;Województwo podlaskie;;;NOT_FOUND;
Brok cmentarz - mogiła żołnierzy z 1920r.;Województwo podlaskie;;Unnamed Road, 07-306 Brok, Polska;https://www.google.com/maps/place/?q=place_id:ChIJzcAlpyQHH0cRaqj_pj__bys;52.6981548,21.9317616
Czerwone k/Kolna pomnik dla uczczenia poległych w wojnie polsko – bolszewickiej.;Województwo podlaskie;;DK458, Polska;https://www.google.com/maps/place/?q=place_id:ChIJIcvRtcpJEEcRACa0y_pXYxM;50.7931652,17.7092082
Drohiczyn - pomnik Niepodległości na Górze Zamkowej;Województwo podlaskie;;Plac Tadeusza Kościuszki 5, 17-312 Drohiczyn, Polska;https://www.google.com/maps/place/?q=place_id:ChIJHYeOTABjH0cROXoca6fTqX8;52.395803,22.6584495
Hajnówka ul. Łagodna - cmentarz żołnierzy polskich z 1920r.;Województwo podlaskie;;Cicha 2, 17-200 Hajnówka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJyRMHk0JAIEcRdJVkRGz40-4;52.7277189,23.5879653
Kolno cmentarz ul. M. Konopnickiej - mogiła zbiorowa /48 poległych/ pomnik.;Województwo podlaskie;;J. Sobieskiego, 18-500 Kolno, Polska;https://www.google.com/maps/place/?q=place_id:ChIJPXPCryohHkcR1tEaBerM1Bc;53.4113201,21.9325752
Łomża na cmentarzu groby zbiorowe i indywidualne żołnierzy Wojska Polskiego Poległych i zmarłych w latach 1918 – 1920. Walki 22 sierpnia 1920r.;Województwo podlaskie;;Przykoszarowa 24, 18-400 Łomża, Polska;https://www.google.com/maps/place/?q=place_id:ChIJhUa6CnY0HkcRntgSNaqg3AI;53.158452,22.0638072
Majówka – Zawady 10 km na zachód od Łosic, kopiec odsłonięty w maju 1938r., w 1939r. zniszczony, renowacja i odsłonięcie 12. 05. 1988r.;Województwo podlaskie;;;NOT_FOUND;
Nowogród ul. Miastkowska, zbiorowa mogiła żołnierzy polskich z wojny 1920r. usypana w kształcie kopca w 1920r., napis „MŁODYM BOHATEROM”;Województwo podlaskie;;;NOT_FOUND;
Sokółka na cmentarzu kwatera 43 żołnierzy Wojska Polskiego poległych w lipcu i sierpniu 1920r.;Województwo podlaskie;;Mariańska, 16-100 Sokółka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJmafD1oAJ4EYRib29Irbsu9Q;53.411963,23.5062734
Przemyśl plac Orląt Przemyskich /osiedle Zasanie/ - pomnik Orląt Przemyskich.;Województwo podkarpackie;;plac Orląt Przemyskich, 37-700 Przemyśl, Polska;https://www.google.com/maps/place/?q=place_id:ChIJEd0RNR9_O0cRmaq_gh7pMYs;49.7851935,22.7663082
Puck na nabrzeżu - pomnik zaślubin z morzem Józefa Hallera.;Województwo pomorskie;;84-100 Puck, Polska;https://www.google.com/maps/place/?q=place_id:ChIJlWiMSDyy_UYRknDQMO0UQxs;54.7228,18.4114275
Czarkawy 10 km na zachód od Nowego Korczyna nad Nidą, pomnik Zwycięstwa Legionów.;Województwo świętokrzyskie;;;NOT_FOUND;
Góry Pęchowskie 5 km na północ od Klimontowa, cmentarz założony w 1929r. z kilku cmentarzy wojennych.;Województwo świętokrzyskie;;27-640 Góry Pęchowskie, Polska;https://www.google.com/maps/place/?q=place_id:ChIJweVMNzxTPUcRqhPnqgrAd-Y;50.68744539999999,21.4350175
Kielce ul. P. Ściegiennego, cmentarz wojenny;Województwo świętokrzyskie;;Księdza Piotra Ściegiennego 16/18, 25-380 Kielce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJwfDuHACJF0cRHZkzeuHksE8;50.8549673,20.623929
Kielce plac J. Piłsudskiego, pomnik „Czwórki” - „Pomnik Czynu Legionowego”;Województwo świętokrzyskie;;25-001 Kielce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJmU5KkIwnGEcRb9yHK6axXIQ;50.8641099,20.6272165
Konary 10 km na zachód od Klimontowa, pomnik Legionów;Województwo świętokrzyskie;;Konary 3, 27-640, Polska;https://www.google.com/maps/place/?q=place_id:ChIJw-TcRgBTPUcRaMRRa6DJrnA;50.6755471,21.3910407
Ożarów 25 km na północ od Sandomierza na skwerze Wolności pomnik Niepodległości. W pobliskich Jakubowicach J. Piłsudski nadaje swoim żołnierzom pierwsze nominacje oficerskie.;Województwo świętokrzyskie;;;NOT_FOUND;
Groszki gmina Rybno 25 km na wschód od Nowego Miasta Lubawskiego - pomnik plebiscytu z 11.07.1920r., kamień z tablicą „Nie rzucim ziemi skąd nasz ród” W dowód wdzięczności naszym przodkom za wierność ojczyźnie w 90-tą rocznicę przyłączenia wsi Groszki do Polski.;Województwo warmińsko - mazurskie;;;NOT_FOUND;
Olsztyn w miejscu pomnika plebiscytowego znajduje się obecnie pomnik „Bohaterom walk o wyzwolenie narodowe i społeczne Warmii i Mazur”;Województwo warmińsko - mazurskie;;Radiowa 31, 10-001 Olsztyn, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ_dqDELh-4kYRWvPd1rLvFTY;53.79428850000001,20.4809774
Szczypiorno k/Kalisza ul. Wrocławska obóz jeniecki /internowania/, /tu narodziła się gra w szczypiorniaka czyli w piłkę ręczną/.;Województwo wielkopolskie;;;NOT_FOUND;
Berżniki 10 km na wschód od Sejn, cmentarz parafialny pomnik – mogiła Bitwy Niemeńskiej z napisem „Cześć poległym w boju sejneńskim 22-23.IX.1920r.”;Województwo podlaskie;;Berżniki Unnamed Road, 16-500, Polska;https://www.google.com/maps/place/?q=place_id:ChIJAbCzsZHt4EYRfFAK-Q4FJ4E;54.0783082,23.4723813
Sejny cmentarz ul. J. Piłsudskiego 3 pomnik Powstania Sejneńskiego;Województwo podlaskie;;Nowa 6, 16-500 Sejny, Polska;https://www.google.com/maps/place/?q=place_id:ChIJFTusqKbv4EYRdKuWeNaX3Xo;54.1050114,23.3512708
Suwałki ul. Bakałarzewska cmentarz mogiła zbiorowa, pomnik poległym powstańcom sejneńskim 23.08.1919r.;Województwo podlaskie;;16-402 Suwałki, Polska;https://www.google.com/maps/place/?q=place_id:ChIJq7F0eKAD4UYRfOAU9nGj-D0;54.0949942,22.8942981
Góra św. Anny Pomnik Czynu Powstańczego;Województwo opolskie;;Planetorza, 47-154 Góra Świętej Anny, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ3dxhCgYFEUcR4qjuiABEwkA;50.45518440000001,18.1608688
Góra św. Anny ul. Leśnicka 28 muzeum Czynu Powstańczego;Województwo opolskie;;Leśnicka 28, 47-154 Góra Świętej Anny, Polska;https://www.google.com/maps/place/?q=place_id:ChIJW3n30BAFEUcRI_S7lI7GK60;50.4496771,18.1738967
Kędzierzyn – Koźle osiedle Kuźniczka ul. Gajowa cmentarz komunalny pomnik Powstańców Śląskich;Województwo opolskie;;Gajowa, 47-232 Kędzierzyn-Koźle, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ74guOKMREUcR6jk5LexLcQ0;50.3557227,18.1976015
Olesno pomnik – napis „Cześć i chwała powstańcom śląskim”;Województwo opolskie;;Powstańców Śląskich, 46-300 Olesno, Polska;https://www.google.com/maps/place/?q=place_id:ChIJS52N0s3zEEcRY-440lN35xE;50.88364869999999,18.4207274
Bojszowy 10 km na zachód od Oświęcimia, cmentarz ul. Świętego Jana mogiła Powstańców Śląskich;Województwo śląskie;;43-220 Bojszowy, Polska;https://www.google.com/maps/place/?q=place_id:ChIJpTQZdoa_FkcRHPz3Gj3mCbU;50.0569739,19.0949809
Bytom plac Konstytucji 24 cmentarz grób zbiorowy wojenny powstańców Śląskich poległych w latach 1919 – 21, pomnik nagrobny;Województwo śląskie;;Powstańców Śląskich, 41-902 Bytom, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ8xN9QTbTFkcRb8mg11mkd5U;50.3582421,18.9237752
Chorzów – Pomnik powstańca Śląskiego na Placu Powstańców Śląskich;Województwo śląskie;;plac Powstańców Śląskich, 41-500 Chorzów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJBTc6xXrSFkcRTsZ_KUeO3rU;50.30160000000001,18.9512605
Cieszyn Pomnik „Ku Czci Legionistów Śląskich Poległych za Polskę”;Województwo śląskie;;43-400 Cieszyn, Polska;https://www.google.com/maps/place/?q=place_id:ChIJUch7V_8DFEcRZsGas3q38yE;49.7504713,18.6276798
Gliwice – Ligota Zabrska ul. św. Jacka grób zbiorowy poległych w czasie powstań śląskich, pomnik nagrobny;Województwo śląskie;;Świętego Jacka, 44-100 Gliwice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJN0BKHBIxEUcRqQqQkTPBP3s;50.2807647,18.6929714
Imielin 20 km na północ od Oświęcimia, przy ul. Wyzwolenia 92, Kopiec Wolności;Województwo śląskie;;Wyzwolenia 92, 41-407 Imielin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJh_oMEmfBFkcRWUUv6pEgCnE;50.1543638,19.1902619
Katowice centrum koło „Spodka” Pomnik Powstańców Śląskich”;Województwo śląskie;;al. Wojciecha Korfantego, 40-959 Katowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJe6UCrDDOFkcRXZlSW8_hUqU;50.26358430000001,19.0240268
Knurów ul. Dworcowa Pomnik Powstańców Śląskich;Województwo śląskie;;Dworcowa, 44-190 Knurów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ26_GGpA2EUcR3RkqQNRpAsE;50.2211402,18.6744786
Mysłowice cmentarz ul. Mikołowska zbiorowa mogiła – pomnik uczestników powstań śląskich.;Województwo śląskie;;Mikołowska 7, 41-400 Mysłowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6TEdPMjFFkcRfIer9JfBxA4;50.237834,19.1344778
Piekary Śląskie ul. Do Kopca Wyzwolenia, kopiec Wyzwolenia;Województwo śląskie;;Do Kopca Wyzwolenia, 41-940 Piekary Śląskie, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ26z4naosEUcRX8N2vq35s-A;50.391174,18.9306125
Pszczyna plac Zwycięstwa i Wolności, pomnik Zwycięstwa, dla upamiętnienia powstańców śląskich i poległych w II woj. światowej;Województwo śląskie;;plac Zwycięstwa i Wolności, 43-200 Pszczyna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJKSGDHQe7FkcRBJ33eVvpBFU;49.9746427,18.9504652
Sosnowiec cmentarz Al. J.Piłsudskiego, kaplica cmentarna mauzoleum Powstańców Śląskich;Województwo śląskie;;Smutna 5, 41-200 Sosnowiec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJmZeP5J_aFkcRAnbDmtVhDyA;50.2853792,19.1192949
Świętochłowice ul. Wiktora Polaka 1, muzeum Powstań Śląskich;Województwo śląskie;;Wiktora Polaka 1, 41-600 Świętochłowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJuc0Gr3vNFkcRrXNCnB-sxVc;50.2882905,18.9253086
